,prime,target,target.RT,target_freq,bin,bin_index,mean_freq
1252,compute,calculate,705.875,7.413102413009177,"(7.244359600749899, 10.0]",q3,8.62217980037495
1253,compute,market,629.1333333333333,194.98445997580455,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1254,computer,disc,732.0689655172414,13.489628825916533,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1255,computer,poor,642.03125,123.02687708123811,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1256,con,artist,650.6129032258065,63.0957344480193,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1257,con,fun,643.03125,199.52623149688787,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1258,concentrate,vision,595.7,42.65795188015925,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1259,concentrate,wander,876.0384615384615,4.677351412871981,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1260,concept,belief,676.1,28.84031503126606,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1261,concept,puzzle,625.7575757575758,9.120108393559097,"(7.244359600749899, 10.0]",q3,8.62217980037495
1262,concern,worker,594.0689655172414,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1263,concern,worry,607.625,69.18309709189363,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1264,conclude,answer,666.4516129032259,147.91083881682073,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1265,conclude,street,687.5625,190.54607179632484,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1266,conclusion,ending,630.3939393939394,47.863009232263806,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1267,conclusion,smell,609.78125,30.90295432513592,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1268,condemn,accuse,741.9285714285714,5.1286138399136485,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1269,condemn,bump,719.3214285714286,9.549925860214358,"(7.244359600749899, 10.0]",q3,8.62217980037495
1270,confidence,knowledge,704.0666666666667,91.20108393559097,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1271,condition,drunk,586.9375,40.7380277804113,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1272,condition,health,704.3870967741935,275.4228703338169,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1273,conditioner,football,591.0,128.82495516931348,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1274,conditioner,shampoo,675.09375,3.801893963205613,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1275,cone,cup,579.4333333333333,128.82495516931348,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1276,cone,women,603.7878787878788,371.53522909717276,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1277,conference,meeting,606.1612903225806,141.25375446227554,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1278,conference,picket,887.8,1.8620871366628675,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1279,confess,alligator,808.7333333333333,2.0892961308540388,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1280,confess,guilty,637.0967741935484,40.7380277804113,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1281,confidence,security,685.2903225806451,158.48931924611142,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1282,conflict,fight,616.7741935483871,169.8243652461746,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1283,conflict,tennis,614.3103448275862,22.38721138568338,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1284,confuse,misunderstand,827.5,1.412537544622754,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1285,confuse,sheets,646.7272727272727,14.45439770745928,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1286,confusion,highway,775.258064516129,30.90295432513592,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1287,confusion,lost,641.6774193548387,245.47089156850285,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1288,congress,cover,701.2962962962963,120.22644346174131,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1289,congress,senate,713.3793103448276,63.0957344480193,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1290,connect,dots,701.9032258064516,5.754399373371567,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1291,connect,hole,634.12,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1292,conquer,boxer,646.1724137931035,5.4954087385762485,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1293,conquer,defeat,633.0666666666667,32.35936569296281,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1294,conquest,adventure,669.3225806451613,28.84031503126606,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1295,conquest,fries,715.71875,6.456542290346556,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1296,conscience,awake,665.21875,13.803842646028839,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1297,conscience,trip,698.8965517241379,79.43282347242821,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1298,conscious,aware,608.741935483871,60.25595860743581,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1299,conscious,rabbit,668.3225806451613,11.220184543019629,"(10.0, 13.182567385564074]",q4,11.591283692782037
1300,consequence,action,575.2903225806451,177.82794100389228,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1301,consequence,friend,563.96875,234.42288153199226,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1302,constitution,calculate,687.448275862069,7.413102413009177,"(7.244359600749899, 10.0]",q3,8.62217980037495
1303,constitution,rights,646.25,154.88166189124829,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1304,construct,bone,631.3125,29.51209226666384,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1305,construct,destroy,682.3225806451613,33.11311214825908,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1306,construction,build,619.71875,109.64781961431851,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1307,construction,climate,692.1612903225806,51.28613839913648,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1308,container,award,656.0967741935484,75.85775750291836,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1309,container,tupperware,810.7083333333334,0.5754399373371566,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1310,contemporary,modern,670.125,117.48975549395303,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1311,contemporary,tan,609.2333333333333,10.232929922807536,"(10.0, 13.182567385564074]",q4,11.591283692782037
1312,content,book,551.5454545454545,269.1534803926914,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1313,content,egg,606.90625,28.84031503126606,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1314,contest,back,710.3,1096.4781961431852,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1315,contest,winner,661.2,63.0957344480193,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1316,context,clue,571.6774193548387,15.135612484362072,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1317,context,need,673.3125,933.2543007969905,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1318,continent,africa,741.5806451612904,83.17637711026708,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1319,continent,bone,724.8148148148148,29.51209226666384,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1320,contract,agreement,680.8666666666667,75.85775750291836,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1321,contract,bat,626.3225806451613,19.952623149688787,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1322,contractor,builder,699.4516129032259,7.07945784384138,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1323,contractor,help,604.6774193548387,562.341325190349,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1324,control,enter,716.9354838709677,64.56542290346549,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1325,control,power,614.0,331.13112148259074,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1326,convent,beginner,738.7575757575758,3.311311214825911,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1327,convent,nun,870.2222222222222,4.365158322401661,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1328,conversation,leather,678.1818181818181,22.38721138568338,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1329,conversation,speech,602.1333333333333,70.79457843841374,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1330,convict,killer,579.4375,29.51209226666384,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1331,convict,more,720.060606060606,2290.867652767775,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1332,convince,comfortable,690.4193548387096,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1333,convince,persuade,715.5862068965517,6.6069344800759575,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1334,cook,arrogant,713.3076923076923,5.4954087385762485,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1335,cook,raw,606.258064516129,33.884415613920275,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1336,cookbook,novel,680.7931034482758,42.65795188015925,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1337,cookbook,recipe,690.96875,16.98243652461746,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1338,cool,air,599.3870967741935,234.42288153199226,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1339,cool,lake,605.1935483870968,67.60829753919819,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1340,cooler,bitch,672.7741935483871,57.543993733715666,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1341,cooler,wine,586.09375,54.954087385762485,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1342,cop,again,678.03125,501.18723362727246,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1343,cop,ticket,634.5,40.7380277804113,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1344,copier,machine,767.7666666666667,79.43282347242821,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1345,copier,whine,774.48,1.9054607179632463,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1346,copper,land,628.6774193548387,165.95869074375597,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1347,copper,penny,642.7096774193549,11.748975549395302,"(10.0, 13.182567385564074]",q4,11.591283692782037
1348,copy,machine,666.84375,79.43282347242821,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1349,copy,thumb,660.1,10.232929922807536,"(10.0, 13.182567385564074]",q4,11.591283692782037
1350,coral,reef,732.7,6.760829753919819,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1351,coral,washington,695.3666666666667,120.22644346174131,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1352,cord,dance,659.6333333333333,85.11380382023759,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1353,cord,telephone,576.59375,25.703957827688647,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1354,core,early,571.2258064516129,269.1534803926914,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1355,core,middle,679.53125,151.3561248436207,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1356,cork,board,695.5,173.78008287493762,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1357,cork,states,712.9032258064516,331.13112148259074,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1358,cornbeef,beef,636.6,19.498445997580454,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1359,cornbeef,tantrum,924.391304347826,1.3489628825916533,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1360,corporal,army,579.8387096774194,114.81536214968817,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1361,corporal,princess,681.741935483871,33.884415613920275,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1362,corporation,business,660.5151515151515,363.078054770101,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1363,corporation,lamb,641.1,10.471285480508985,"(10.0, 13.182567385564074]",q4,11.591283692782037
1364,corpse,dead,570.5483870967741,154.88166189124829,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1365,corpse,not,602.7777777777778,4897.788193684466,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1366,correct,owner,684.516129032258,67.60829753919819,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1367,correct,wrong,610.3225806451613,245.47089156850285,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1368,corridor,evidence,840.3793103448276,138.03842646028838,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1369,corridor,hall,569.3125,74.13102413009177,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1370,costume,clothes,693.4375,52.48074602497723,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1371,costume,string,688.6774193548387,25.11886431509582,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1372,cotton,state,682.28125,602.5595860743581,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1373,cotton,wool,603.4333333333333,8.128305161640995,"(7.244359600749899, 10.0]",q3,8.62217980037495
1374,couch,relax,620.6206896551724,19.498445997580454,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1375,couch,ring,656.9375,64.56542290346549,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1376,cougar,lion,629.4516129032259,17.78279410038923,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1377,cougar,remember,600.7,239.88329190194898,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1378,cough,cold,651.3939393939394,104.71285480508985,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1379,cough,now,659.7096774193549,1513.5612484362073,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1380,country,quick,685.6774193548387,95.49925860214368,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1381,country,usa,737.7777777777778,61.65950018614822,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1382,county,city,591.0967741935484,407.380277804113,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1383,county,shower,593.375,31.622776601683793,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1384,couple,christmas,737.7575757575758,81.28305161640995,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
1385,couple,date,597.3636363636364,165.95869074375597,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1386,courage,bravery,610.59375,3.890451449942805,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1387,courage,quick,695.2258064516129,95.49925860214368,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1388,courageous,dumb,698.6875,34.673685045253166,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1389,courageous,superman,710.2222222222222,10.471285480508985,"(10.0, 13.182567385564074]",q4,11.591283692782037
1390,court,judge,576.4193548387096,89.12509381337459,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1391,court,spread,692.34375,64.56542290346549,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1392,cousin,nephew,672.5172413793103,10.232929922807536,"(10.0, 13.182567385564074]",q4,11.591283692782037
1393,cousin,reptile,699.96,1.7782794100389228,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1394,cover,girlfriend,779.03125,47.863009232263806,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1395,cover,lid,682.4666666666667,6.456542290346556,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1396,covered,football,601.6774193548387,128.82495516931348,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1397,covered,sheets,602.516129032258,14.45439770745928,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1398,coward,river,610.2903225806451,107.1519305237607,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1399,coward,wimp,784.3846153846154,0.5248074602497729,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1400,cowboy,boots,608.8,21.379620895022324,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1401,cowboy,fly,575.3103448275862,56.23413251903491,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1402,cowgirl,cowboy,671.1875,7.07945784384138,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1403,cowgirl,rhyme,824.4782608695652,3.630780547701014,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1404,coyote,hidden,682.3870967741935,33.884415613920275,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1405,coyote,wolf,583.8709677419355,22.38721138568338,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1406,cozy,comfortable,706.7096774193549,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1407,cozy,yellow,575.2,48.97788193684466,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1408,crab,lobster,569.40625,4.46683592150963,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1409,crab,scared,756.6774193548387,39.81071705534969,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1410,crack,cocaine,910.8064516129032,9.549925860214358,"(7.244359600749899, 10.0]",q3,8.62217980037495
1411,crack,situation,716.5806451612904,123.02687708123811,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1412,cradle,cuddle,778.6666666666666,2.5118864315095797,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1413,cradle,stress,620.4242424242424,53.70317963702533,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1414,craft,in,683.5862068965517,18620.871366628657,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1415,craft,trade,604.7,131.82567385564073,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1416,crafts,clay,698.0333333333333,19.498445997580454,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1417,crafts,sexy,699.25,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1418,crane,constructio,695.1875,0.01513561248436208,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1419,crane,go,621.65625,1071.519305237607,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1420,crater,hell,770.9,125.89254117941661,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1421,crater,zit,882.2083333333334,0.25118864315095796,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1422,crave,hunger,613.8787878787879,12.589254117941662,"(10.0, 13.182567385564074]",q4,11.591283692782037
1423,crave,walk,638.875,120.22644346174131,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1424,crawl,snail,676.2857142857143,4.677351412871981,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1425,crawl,sting,709.1290322580645,6.30957344480193,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1426,crayola,crayon,614.6896551724138,1.122018454301963,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1427,crayola,skill,701.9,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1428,crazy,insane,717.2258064516129,25.11886431509582,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1429,crazy,letter,632.0625,89.12509381337459,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1430,cream,line,685.0689655172414,309.0295432513592,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1431,cream,milk,628.90625,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1432,crease,fold,753.46875,12.02264434617413,"(10.0, 13.182567385564074]",q4,11.591283692782037
1433,crease,indoors,638.2758620689655,3.981071705534973,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1434,create,make,611.9677419354839,1202.2644346174131,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1435,create,mine,701.4827586206897,109.64781961431851,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1436,creation,make,573.84375,1202.2644346174131,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1437,creation,waiter,666.2068965517242,4.073802778041126,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1438,creative,mind,638.65625,257.03957827688646,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1439,creative,shower,665.8387096774194,31.622776601683793,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1440,creator,builder,689.4,7.07945784384138,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1441,creator,food,583.1666666666666,251.18864315095823,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1442,creature,dinosaur,640.8,5.88843655355589,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1443,creature,religion,838.483870967742,54.954087385762485,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1444,credit,card,574.1333333333333,109.64781961431851,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1445,credit,decision,719.3666666666667,123.02687708123811,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1446,crescent,goose,649.8928571428571,6.918309709189363,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
1447,crescent,moon,625.03125,50.11872336272725,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1448,crevice,crack,766.8387096774194,25.703957827688647,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1449,crevice,silk,654.0689655172414,12.88249551693135,"(10.0, 13.182567385564074]",q4,11.591283692782037
1450,crew,start,677.483870967742,363.078054770101,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1451,crew,team,656.40625,467.73514128719813,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1452,cricket,better,612.28125,575.4399373371566,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1453,cricket,bug,658.96875,15.848931924611142,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1454,crisis,hand,655.0,257.03957827688646,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1455,crisis,stress,695.9333333333333,53.70317963702533,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1456,crisp,crunchy,724.9354838709677,1.6595869074375613,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1457,crisp,zoo,654.2333333333333,13.803842646028839,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1458,criterion,compact,804.5333333333333,11.481536214968818,"(10.0, 13.182567385564074]",q4,11.591283692782037
1459,criterion,schedule,633.0333333333333,46.77351412871981,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1460,critical,dangerous,716.53125,61.65950018614822,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1461,critical,look,630.2727272727273,645.6542290346549,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1462,criticize,argue,670.7741935483871,28.84031503126606,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1463,criticize,fail,607.4516129032259,40.7380277804113,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1464,crochet,knit,768.5357142857143,4.570881896148752,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1465,crochet,sex,673.7272727272727,165.95869074375597,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1466,crocodile,alligator,638.4,2.0892961308540388,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1467,crocodile,mall,644.4,19.498445997580454,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
1468,crook,staff,658.1724137931035,120.22644346174131,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1469,crook,thief,609.1935483870968,7.585775750291836,"(7.244359600749899, 10.0]",q3,8.62217980037495
1470,crops,harvest,808.1612903225806,10.71519305237607,"(10.0, 13.182567385564074]",q4,11.591283692782037
1471,crops,worry,688.2,69.18309709189363,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1472,cross,ass,704.75,100.0,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1473,cross,street,672.5,190.54607179632484,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1474,crowd,mob,690.6785714285714,10.71519305237607,"(10.0, 13.182567385564074]",q4,11.591283692782037
1475,crowd,radio,730.2758620689655,102.32929922807536,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1476,crude,disgusting,846.84375,16.98243652461746,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
1477,crude,nose,713.7,32.35936569296281,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1478,crunch,ball,631.9375,109.64781961431851,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
1479,crunch,crackle,812.0344827586207,0.6025595860743574,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1480,crunchy,foresight,844.741935483871,1.4454397707459279,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1481,crunchy,nut,611.9354838709677,10.964781961431852,"(10.0, 13.182567385564074]",q4,11.591283692782037
1482,crush,smash,644.625,12.30268770812381,"(10.0, 13.182567385564074]",q4,11.591283692782037
1483,crush,speech,728.5172413793103,70.79457843841374,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
1484,crust,beginner,699.9354838709677,3.311311214825911,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1485,crust,pizza,579.28125,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1486,crutch,leg,562.483870967742,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1487,crutch,reason,726.8125,208.92961308540407,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1488,cry,calm,668.3703703703703,34.673685045253166,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1489,cry,tears,636.625,29.51209226666384,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
1490,crystal,clear,646.6969696969697,177.82794100389228,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1491,crystal,cuddle,829.6071428571429,2.5118864315095797,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
1492,cub,bear,695.34375,51.28613839913648,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1493,cub,hospital,671.7096774193549,117.48975549395303,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
1494,cucumber,pickles,762.7,3.019951720402016,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
1495,cucumber,tea,568.1515151515151,53.70317963702533,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
1496,cuddle,boy,592.1612903225806,147.91083881682073,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1497,cuddle,weak,583.2333333333333,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
1498,cue,hint,737.6129032258065,11.748975549395302,"(10.0, 13.182567385564074]",q4,11.591283692782037
1499,cue,tell,626.483870967742,338.84415613920277,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1500,cuff,business,652.6206896551724,363.078054770101,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
1501,cuff,pants,626.8387096774194,30.199517204020193,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
1502,culture,question,676.0625,223.87211385683378,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
1503,culture,society,630.1612903225806,147.91083881682073,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
1504,cup,horn,743.8,13.803842646028839,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
