Unnamed: 0,prime,target,target.RT,avg_neigh_cos
2987,hurricane,storm,651.2,0.4263157894736842
2988,hurry,boss,633.5806451612904,0.6284210526315789
2989,hurry,slow,669.8181818181819,0.6284210526315789
2990,hurt,lightning,729.8333333333334,0.5800000000000001
2991,hurt,pain,619.5625,0.5800000000000001
2992,husband,period,678.2666666666667,0.601578947368421
2993,husband,wife,539.6363636363636,0.601578947368421
2994,husk,elephant,610.9677419354839,0.49263157894736836
2995,husk,phone,664.9354838709677,0.49263157894736836
2996,husky,boys,628.4193548387096,0.4342105263157895
2997,husky,skin,634.8709677419355,0.4342105263157895
2998,hustle,fall,669.8125,0.3968421052631579
2999,hustle,fast,651.0645161290323,0.3968421052631579
3000,hut,jane,849.3888888888889,0.3957894736842105
3001,hut,straw,596.5806451612904,0.3957894736842105
3002,hydrogen,oxygen,633.25,0.5205263157894737
3003,hydrogen,worst,739.0645161290323,0.5205263157894737
3004,hygiene,quack,808.8888888888889,0.38526315789473686
3005,hygiene,toothbrush,645.90625,0.38526315789473686
3006,hyper,active,730.03125,0.33210526315789474
3007,hyper,pig,626.2758620689655,0.33210526315789474
3008,hypothesis,guess,645.59375,0.47421052631578947
3009,hypothesis,party,660.2,0.47421052631578947
3010,ice,america,748.448275862069,0.4731578947368421
3011,ice,pick,674.3666666666667,0.4731578947368421
3012,iceberg,game,635.3125,0.33789473684210525
3013,iceberg,lettuce,767.7241379310345,0.33789473684210525
3014,ideal,cleaner,748.8275862068965,0.37105263157894736
3015,ideal,real,659.0344827586207,0.37105263157894736
3016,identical,borrow,666.2258064516129,0.4368421052631579
3017,identical,exact,780.2903225806451,0.4368421052631579
3018,identification,number,618.4193548387096,0.39842105263157895
3019,identification,volcano,733.84375,0.39842105263157895
3020,identity,id,1005.3846153846154,0.3836842105263158
3021,identity,reason,598.5,0.3836842105263158
3022,idiot,dumb,603.96875,0.5978947368421054
3023,idiot,same,688.84375,0.5978947368421054
3024,idol,billy,807.2631578947369,0.36894736842105263
3025,idol,rose,676.2258064516129,0.36894736842105263
3026,igloo,ice,582.9090909090909,0.3257894736842105
3027,igloo,mean,593.483870967742,0.3257894736842105
3028,ignore,mean,649.53125,0.4221052631578947
3029,ignore,story,638.0625,0.4221052631578947
3030,ill,doughnut,837.72,0.43473684210526314
3031,ill,healthy,671.969696969697,0.43473684210526314
3032,illegal,drugs,631.625,0.4663157894736842
3033,illegal,sun,631.3125,0.4663157894736842
3034,illness,sick,613.4,0.4784210526315789
3035,illness,teach,652.0333333333333,0.4784210526315789
3036,image,average,757.4666666666667,0.43842105263157893
3037,image,mirror,591.8064516129032,0.43842105263157893
3038,imagine,christ,666.0322580645161,0.5205263157894737
3039,imagine,create,637.8709677419355,0.5205263157894737
3040,imitate,copy,712.3870967741935,0.43578947368421056
3041,imitate,train,726.34375,0.43578947368421056
3042,immediate,later,600.2903225806451,0.37473684210526315
3043,immediate,saucer,833.5384615384615,0.37473684210526315
3044,impact,crash,693.6206896551724,0.40263157894736845
3045,impact,drive,667.6551724137931,0.40263157894736845
3046,impatience,patient,609.3225806451613,0.471578947368421
3047,impatience,wonder,722.46875,0.471578947368421
3048,impediment,beginning,714.939393939394,0.3468421052631579
3049,impediment,obstacle,818.6896551724138,0.3468421052631579
3050,implode,explode,741.5333333333333,0.3768421052631579
3051,implode,tupperware,943.16,0.3768421052631579
3052,important,headache,748.40625,0.4663157894736842
3053,important,major,586.7241379310345,0.4663157894736842
3054,impossible,boy,696.8387096774194,0.48578947368421055
3056,impression,art,649.6774193548387,0.3684210526315789
3057,impression,honest,657.6774193548387,0.3684210526315789
3058,in,inferior,803.6666666666666,0.6021052631578948
3059,in,out,582.8181818181819,0.6021052631578948
3061,inability,groceries,778.5483870967741,0.44789473684210523
3062,incline,hill,632.9354838709677,0.38526315789473686
3063,incline,tired,686.375,0.38526315789473686
3064,income,date,579.6129032258065,0.4342105263157895
3065,income,important,639.6875,0.4342105263157895
3066,increase,enlarge,735.8928571428571,0.5057894736842105
3067,increase,navy,706.8387096774194,0.5057894736842105
3068,independent,crime,715.9677419354839,0.3468421052631579
3069,independent,dependent,684.0,0.3468421052631579
3072,indirect,direct,719.8709677419355,0.3368421052631579
3073,indirect,doctor,679.7666666666667,0.3368421052631579
3074,indoors,divide,728.1612903225806,0.42105263157894735
3075,indoors,outdoors,599.6129032258065,0.42105263157894735
3076,industry,luck,671.40625,0.3794736842105263
3077,industry,steel,606.4666666666667,0.3794736842105263
3078,inertia,force,697.9354838709677,0.37105263157894736
3079,inertia,telephone,638.1875,0.37105263157894736
3080,infection,around,692.0,0.5763157894736842
3081,infection,disease,723.4333333333333,0.5763157894736842
3082,inferior,auto,681.0333333333333,0.38105263157894737
3083,inferior,superior,683.40625,0.38105263157894737
3084,inferno,last,596.1290322580645,0.33210526315789474
3085,inferno,volcano,696.3225806451613,0.33210526315789474
3086,inflation,balloon,641.3125,0.4868421052631579
3087,inflation,soup,670.125,0.4868421052631579
3088,influence,glory,652.741935483871,0.3815789473684211
3089,influence,persuade,744.8275862068965,0.3815789473684211
3090,information,close,704.5625,0.39631578947368423
3091,information,data,759.3793103448276,0.39631578947368423
3092,inhale,exhale,757.7333333333333,0.45105263157894737
3093,inhale,plane,708.375,0.45105263157894737
3094,initial,name,709.8666666666667,0.35105263157894734
3095,initial,planets,753.6333333333333,0.35105263157894734
3096,injection,blanket,595.9032258064516,0.5115789473684211
3097,injection,needle,569.5806451612904,0.5115789473684211
3098,inlet,island,642.8125,0.44578947368421057
3099,inlet,ugly,703.7586206896551,0.44578947368421057
3100,inmate,paper,619.625,0.4826315789473684
3101,inmate,prison,601.8709677419355,0.4826315789473684
3102,innocence,frog,721.0689655172414,0.41947368421052633
3103,innocence,guilty,612.75,0.41947368421052633
3104,innocent,prejudice,727.4827586206897,0.5021052631578947
3105,innocent,virgin,598.1333333333333,0.5021052631578947
3106,inquire,ask,695.8484848484849,0.3873684210526316
3107,inquire,vault,841.7,0.3873684210526316
3108,insane,build,614.1515151515151,0.5136842105263157
3109,insane,mad,582.3548387096774,0.5136842105263157
3110,insect,ant,594.4137931034483,0.5026315789473684
3111,insect,conference,837.3333333333334,0.5026315789473684
3112,insecure,secure,683.3870967741935,0.40578947368421053
3113,insecure,tonic,726.3448275862069,0.40578947368421053
3114,inside,baby,569.5454545454545,0.5347368421052632
3115,inside,indoors,633.4827586206897,0.5347368421052632
3116,insight,foresight,721.8387096774194,0.391578947368421
3117,insight,sun,614.25,0.391578947368421
3118,instance,example,612.8709677419355,0.431578947368421
3119,instance,jesus,807.5625,0.431578947368421
3120,instant,big,619.21875,0.391578947368421
3121,instant,quick,611.53125,0.391578947368421
3122,instinct,basic,628.125,0.4163157894736842
3123,instinct,foot,610.15625,0.4163157894736842
3124,instruct,directions,687.6333333333333,0.3589473684210526
3125,instruct,motion,706.65625,0.3589473684210526
3128,insult,comment,729.9375,0.43315789473684213
3129,insult,stare,616.3333333333334,0.43315789473684213
3130,intake,adventure,754.09375,0.4126315789473684
3131,intake,inhale,754.7741935483871,0.4126315789473684
3132,integrate,hard,657.375,0.4063157894736842
3133,integrate,math,621.8064516129032,0.4063157894736842
3134,intensity,force,710.5806451612904,0.43052631578947365
3135,intensity,weird,662.53125,0.43052631578947365
3136,intent,purpose,634.6551724137931,0.4036842105263158
3137,intent,relax,580.4827586206897,0.4036842105263158
3138,interesting,neat,789.6296296296297,0.5115789473684211
3139,interesting,obsession,766.0645161290323,0.5115789473684211
3140,interior,inferior,771.5714285714286,0.4068421052631579
3141,interior,spot,666.8064516129032,0.4068421052631579
3142,interrupt,rude,605.0967741935484,0.4105263157894737
3143,interrupt,up,579.7741935483871,0.4105263157894737
3144,interview,beat,819.7142857142857,0.4136842105263158
3145,interview,nervous,703.551724137931,0.4136842105263158
3146,intestine,stomach,676.75,0.5521052631578948
3147,intestine,violin,809.4827586206897,0.5521052631578948
3148,intoxicate,attempt,627.71875,0.5105263157894736
3149,intoxicate,poison,777.59375,0.5105263157894736
3150,intoxicated,drunk,588.7096774193549,0.45631578947368423
3151,intoxicated,piece,762.2258064516129,0.45631578947368423
3152,introduce,meet,633.7096774193549,0.44263157894736843
3153,introduce,sky,629.1612903225806,0.44263157894736843
3154,introvert,ambulance,863.7586206896551,0.4973684210526315
3155,introvert,extrovert,780.6538461538462,0.4973684210526315
3156,intuition,force,716.9375,0.43315789473684213
3157,intuition,know,636.875,0.43315789473684213
3158,invalid,few,690.28125,0.3778947368421052
3159,invalid,wheelchair,823.8064516129032,0.3778947368421052
3160,invent,create,643.9666666666667,0.3957894736842105
3161,invent,teeth,603.25,0.3957894736842105
3162,inventor,creator,676.53125,0.42526315789473684
3163,inventor,sell,631.5625,0.42526315789473684
3164,iron,plain,690.741935483871,0.4431578947368421
3165,iron,steel,760.09375,0.4431578947368421
3166,irregular,abnormal,829.6428571428571,0.39052631578947367
3167,irregular,plate,633.5483870967741,0.39052631578947367
3168,irritate,angry,634.1875,0.428421052631579
3169,irritate,day,628.0,0.428421052631579
3170,irritating,annoying,768.96875,0.4663157894736842
3171,irritating,hold,623.71875,0.4663157894736842
3172,isolated,idea,613.1935483870968,0.41210526315789475
3173,isolated,room,699.78125,0.41210526315789475
3174,issue,cell,614.375,0.3694736842105263
3175,issue,magazine,658.7037037037037,0.3694736842105263
3176,itch,scratch,803.625,0.46578947368421053
3177,itch,young,623.46875,0.46578947368421053
3178,item,thing,654.9354838709677,0.3531578947368421
3179,item,turtle,700.4827586206897,0.3531578947368421
3180,ivory,piano,725.3870967741935,0.36736842105263157
3181,ivory,uncle,630.2413793103449,0.36736842105263157
3182,ivy,husband,716.2413793103449,0.36999999999999994
3183,ivy,vine,715.3333333333334,0.36999999999999994
3184,jail,aluminum,858.75,0.5363157894736843
3185,jail,prison,657.0,0.5363157894736843
3186,japan,china,657.875,0.46421052631578946
3187,japan,politics,637.6,0.46421052631578946
3188,jar,jelly,597.0,0.41947368421052633
3189,jar,spaghetti,700.0333333333333,0.41947368421052633
3190,jaw,minimum,803.0,0.501578947368421
3191,jaw,mouth,630.5625,0.501578947368421
3192,jaws,shark,809.5,0.40578947368421053
3193,jaws,stripe,719.8928571428571,0.40578947368421053
3194,jazz,ballet,662.2413793103449,0.523157894736842
3195,jazz,talking,707.03125,0.523157894736842
3196,jealousy,feeling,645.0333333333333,0.49894736842105264
3197,jealousy,rights,604.8787878787879,0.49894736842105264
3200,jelly,grape,625.03125,0.44684210526315793
3201,jelly,spanish,640.9677419354839,0.44684210526315793
3202,jerk,idiot,629.8,0.5047368421052632
3203,jerk,present,654.65625,0.5047368421052632
3206,jewel,diamond,702.969696969697,0.4142105263157895
3207,jewel,service,704.0645161290323,0.4142105263157895
3208,jewelry,necklace,680.3333333333334,0.4405263157894737
3209,jewelry,sorry,717.3225806451613,0.4405263157894737
3210,jewish,prison,713.5666666666667,0.5163157894736843
3211,jewish,religion,733.8333333333334,0.5163157894736843
3212,jobless,day,713.53125,0.42368421052631583
3213,jobless,unemploymen,802.3870967741935,0.42368421052631583
3214,jock,accept,642.741935483871,0.371578947368421
3215,jock,strap,729.8181818181819,0.371578947368421
3216,jog,knife,642.0909090909091,0.37842105263157894
3217,jog,run,618.03125,0.37842105263157894
3218,join,dinner,635.258064516129,0.48
3219,join,group,538.21875,0.48
3220,joint,account,665.3,0.35684210526315785
3221,joint,circle,611.6666666666666,0.35684210526315785
3222,joker,candle,574.7333333333333,0.4005263157894737
3223,joker,laugh,552.0,0.4005263157894737
3224,journal,diary,618.46875,0.4005263157894737
3225,journal,hamburger,738.15625,0.4005263157894737
3226,journey,die,613.5,0.46421052631578946
3227,journey,trip,637.21875,0.46421052631578946
3228,juggler,appear,667.4242424242424,0.45789473684210524
3229,juggler,circus,709.6774193548387,0.45789473684210524
3230,juice,thirst,820.6,0.5
3231,juice,toe,641.2333333333333,0.5
3232,jump,man,759.2258064516129,0.46157894736842103
3233,jump,rope,712.3870967741935,0.46157894736842103
3234,jumpy,cactus,801.969696969697,0.4436842105263158
3235,jumpy,rope,639.258064516129,0.4436842105263158
3236,jungle,animal,590.375,0.44842105263157894
3237,jungle,pan,694.7142857142857,0.44842105263157894
3238,junior,late,586.6666666666666,0.44684210526315793
3239,junior,son,711.6333333333333,0.44684210526315793
3240,junk,cigarette,706.9375,0.4231578947368422
3241,junk,yard,594.1290322580645,0.4231578947368422
3242,jury,juvenile,796.5,0.5347368421052632
3243,jury,twelve,676.75,0.5347368421052632
3244,just,fair,635.0967741935484,0.7615789473684211
3245,just,reptile,850.5666666666667,0.7615789473684211
3246,justice,fair,606.8666666666667,0.4421052631578948
3247,justice,rose,677.40625,0.4421052631578948
3248,justify,explain,673.0625,0.4257894736842105
3249,justify,fraternity,836.6,0.4257894736842105
3250,juvenile,immature,707.7666666666667,0.40789473684210525
3251,juvenile,sheets,610.71875,0.40789473684210525
3252,kangaroo,australia,782.6875,0.3978947368421053
3253,kangaroo,shallow,742.3,0.3978947368421053
3254,keep,own,754.3,0.5542105263157895
3255,keep,pimple,809.2857142857143,0.5542105263157895
3256,keeper,dress,669.6875,0.43315789473684213
3257,keeper,zoo,580.6333333333333,0.43315789473684213
3258,kettle,dancer,619.59375,0.4063157894736842
3259,kettle,stove,589.0,0.4063157894736842
3260,key,lock,612.1818181818181,0.43631578947368427
3261,key,web,681.9,0.43631578947368427
3262,keyboard,piano,647.9677419354839,0.4610526315789474
3263,keyboard,pool,622.0909090909091,0.4610526315789474
3266,kid,child,598.5625,0.6389473684210527
3267,kid,tell,637.4516129032259,0.6389473684210527
3268,kidnap,baby,565.46875,0.47263157894736846
3269,kidnap,holy,684.1290322580645,0.47263157894736846
3270,kidney,bean,667.7096774193549,0.47789473684210526
3271,kidney,tag,684.46875,0.47789473684210526
3272,kill,chemistry,672.3030303030303,0.5889473684210527
3273,kill,murder,612.060606060606,0.5889473684210527
3274,killer,food,580.03125,0.5421052631578948
3275,killer,murderer,749.5,0.5421052631578948
3276,kilometer,mile,605.8787878787879,0.41263157894736846
3277,kilometer,pretty,661.96875,0.41263157894736846
3278,kinetic,energy,606.448275862069,0.4636842105263158
3279,kinetic,onion,685.625,0.4636842105263158
3280,king,queen,534.0,0.5121052631578947
3281,king,seller,775.9642857142857,0.5121052631578947
3282,kitchen,cook,668.0,0.5352631578947369
3283,kitchen,island,655.5862068965517,0.5352631578947369
3284,kitten,cute,624.9354838709677,0.4773684210526316
3285,kitten,needle,667.8125,0.4773684210526316
3286,kleenex,shove,971.1785714285714,0.44263157894736843
3287,kleenex,tissue,618.9032258064516,0.44263157894736843
3288,knapsack,backpack,657.2903225806451,0.3968421052631579
3289,knapsack,boy,692.96875,0.3968421052631579
3290,kneel,hours,657.0,0.49789473684210533
3291,kneel,knee,664.4666666666667,0.49789473684210533
3294,knife,fork,629.5483870967741,0.5247368421052632
3295,knife,ski,724.0,0.5247368421052632
3296,knight,armor,678.65625,0.41210526315789475
3297,knight,throw,617.3636363636364,0.41210526315789475
3298,knitting,grandma,731.40625,0.5121052631578947
3299,knitting,leave,636.46875,0.5121052631578947
3300,knock,door,589.5806451612904,0.49684210526315786
3301,knock,spice,664.8076923076923,0.49684210526315786
3302,knot,hoop,700.9642857142857,0.49157894736842106
3303,knot,shoelace,694.3214285714286,0.49157894736842106
3304,known,unknown,623.258064516129,0.45526315789473687
3305,known,volcano,701.9032258064516,0.45526315789473687
3306,lab,experiment,685.5151515151515,0.44526315789473686
3307,lab,wound,708.8571428571429,0.44526315789473686
3308,label,story,562.2424242424242,0.3942105263157895
3309,label,tag,662.5454545454545,0.3942105263157895
3310,labyrinth,make,578.65625,0.3936842105263158
3311,labyrinth,maze,780.88,0.3936842105263158
3312,lace,fish,685.1290322580645,0.4936842105263157
3313,lace,shoelace,758.2962962962963,0.4936842105263157
3314,lagoon,sandwich,665.9090909090909,0.4542105263157894
3315,lagoon,swamp,634.5333333333333,0.4542105263157894
3316,lamb,obsession,818.71875,0.5078947368421053
3317,lamb,sheep,645.03125,0.5078947368421053
3318,landscape,simple,711.4545454545455,0.4610526315789474
3319,landscape,trees,652.7741935483871,0.4610526315789474
3320,lane,highway,680.1935483870968,0.3857894736842105
3321,lane,smoke,608.6,0.3857894736842105
3322,language,away,657.7096774193549,0.5189473684210526
3323,language,english,617.5666666666667,0.5189473684210526
3324,lap,embarrass,707.7777777777778,0.4094736842105263
3325,lap,sit,564.1290322580645,0.4094736842105263
3326,lapel,collar,730.75,0.43736842105263163
3327,lapel,seek,688.0333333333333,0.43736842105263163
3328,laser,beam,749.09375,0.44421052631578956
3329,laser,hello,713.2258064516129,0.44421052631578956
3330,lash,hurt,669.0,0.3663157894736842
3331,lash,kids,674.375,0.3663157894736842
3332,last,chance,590.258064516129,0.5731578947368421
3333,last,virgin,658.875,0.5731578947368421
3334,lasting,butterfly,694.8387096774194,0.3678947368421052
3335,lasting,long,621.2727272727273,0.3678947368421052
3336,latch,key,609.4193548387096,0.4473684210526316
3337,latch,motorcycle,751.5806451612904,0.4473684210526316
3338,late,early,662.969696969697,0.5615789473684211
3339,late,think,648.75,0.5615789473684211
3342,laugh,cry,568.7666666666667,0.5752631578947368
3343,laugh,ice,619.3125,0.5752631578947368
3344,launch,rocket,597.2903225806451,0.4678947368421052
3345,launch,white,638.59375,0.4678947368421052
3346,laundry,referee,863.9545454545455,0.4794736842105263
3347,laundry,soap,614.1935483870968,0.4794736842105263
3348,lava,ticket,667.8,0.4794736842105263
3349,lava,volcano,774.9375,0.4794736842105263
3350,law,cow,658.8571428571429,0.4336842105263158
3351,law,order,621.21875,0.4336842105263158
3352,lawn,chair,614.6875,0.48210526315789476
3353,lawn,crunchy,754.1071428571429,0.48210526315789476
3354,lawsuit,law,538.25,0.4405263157894737
3355,lawsuit,lawn,697.0,0.4405263157894737
3356,lawyer,gloves,782.2258064516129,0.5378947368421053
3357,lawyer,lawsuit,632.6551724137931,0.5378947368421053
3358,lay,down,580.4516129032259,0.458421052631579
3359,lay,television,698.0645161290323,0.458421052631579
3360,lead,aluminum,702.8709677419355,0.41157894736842104
3361,lead,order,766.40625,0.41157894736842104
3362,leader,fear,642.1,0.41157894736842104
3363,leader,follower,774.1034482758621,0.41157894736842104
3364,leadership,clothes,631.625,0.3889473684210526
3365,leadership,follower,602.9375,0.3889473684210526
3366,leaf,add,643.0322580645161,0.471578947368421
3367,leaf,flower,621.0645161290323,0.471578947368421
3368,league,football,654.25,0.4473684210526316
3369,league,meaning,663.8,0.4473684210526316
3370,leak,con,1000.8571428571428,0.4031578947368421
3371,leak,drip,595.8620689655172,0.4031578947368421
3372,lean,chip,702.4516129032259,0.39263157894736844
3373,lean,skinny,641.2666666666667,0.39263157894736844
3374,learn,pepsi,831.36,0.5305263157894737
3375,learn,teach,560.0,0.5305263157894737
3376,lease,rent,562.1875,0.4678947368421053
3377,lease,small,599.3333333333334,0.4678947368421053
3378,least,bath,637.125,0.5536842105263159
3379,least,most,616.7777777777778,0.5536842105263159
3380,leave,come,601.0625,0.6278947368421053
3381,leave,piano,741.3225806451613,0.6278947368421053
3382,leaves,crunchy,720.8620689655172,0.44421052631578944
3383,leaves,toast,625.0322580645161,0.44421052631578944
3384,ledge,cliff,858.2666666666667,0.5210526315789474
3385,ledge,then,642.6129032258065,0.5210526315789474
3386,left,right,681.741935483871,0.5373684210526316
3387,left,washer,730.1612903225806,0.5373684210526316
3388,leg,done,646.6153846153846,0.5447368421052632
3389,leg,walk,710.6666666666666,0.5447368421052632
3390,legal,graph,736.0,0.43736842105263163
3391,legal,illegal,715.7096774193549,0.43736842105263163
3392,legend,story,600.28125,0.4594736842105263
3393,legend,wedding,646.53125,0.4594736842105263
3394,legion,foreign,768.6774193548387,0.35052631578947363
3395,legion,wheelchair,654.6,0.35052631578947363
3396,legislature,senate,747.8666666666667,0.47421052631578947
3397,legislature,wander,721.2692307692307,0.47421052631578947
3400,lemon,believe,552.0666666666667,0.5047368421052632
3401,lemon,fruit,610.3548387096774,0.5047368421052632
3402,lend,borrow,749.9666666666667,0.45473684210526316
3403,lend,date,637.03125,0.45473684210526316
3404,lenient,loose,610.875,0.39263157894736844
3405,lenient,strict,861.5806451612904,0.39263157894736844
3406,lens,closing,688.258064516129,0.5521052631578948
3407,lens,glasses,644.59375,0.5521052631578948
3408,leopard,tiger,598.0689655172414,0.43052631578947365
3409,leopard,yes,640.0322580645161,0.43052631578947365
3410,less,fox,714.0645161290323,0.4984210526315789
3411,less,zero,612.8709677419355,0.4984210526315789
3412,let,do,641.0357142857143,0.6989473684210527
3413,let,item,671.0,0.6989473684210527
3414,letter,note,537.0333333333333,0.49105263157894735
3415,letter,steak,671.2903225806451,0.49105263157894735
3416,lettuce,asleep,858.90625,0.4689473684210526
3417,lettuce,tomato,629.4666666666667,0.4689473684210526
3418,level,even,702.78125,0.371578947368421
3419,level,hug,632.4375,0.371578947368421
3420,lever,hay,777.5,0.4605263157894737
3421,lever,pull,575.8709677419355,0.4605263157894737
3422,libel,gloves,745.2903225806451,0.4489473684210527
3423,libel,lawsuit,716.59375,0.4489473684210527
3424,liberal,conservative,636.2333333333333,0.44578947368421057
3425,liberal,direction,686.0625,0.44578947368421057
3426,liberty,bathroom,746.7878787878788,0.35684210526315785
3427,liberty,freedom,651.0909090909091,0.35684210526315785
3428,lice,dirty,641.3666666666667,0.4315789473684211
3429,lice,inferior,808.0,0.4315789473684211
3430,license,driving,645.3125,0.4673684210526316
3431,license,swing,670.5483870967741,0.4673684210526316
3432,lick,secure,830.3333333333334,0.4342105263157895
3433,lick,tongue,652.0625,0.4342105263157895
3434,lid,bird,755.3,0.41842105263157897
3435,lid,cover,659.40625,0.41842105263157897
3436,life,dish,738.9655172413793,0.5152631578947369
3437,life,forever,619.5483870967741,0.5152631578947369
3438,lift,heavy,621.6875,0.4421052631578948
3439,lift,one,589.9677419354839,0.4421052631578948
3440,lightheaded,faint,687.5483870967741,0.45631578947368423
3441,lightheaded,oil,668.875,0.45631578947368423
3442,lightning,plant,816.1,0.42947368421052634
3443,lightning,thunder,608.3548387096774,0.42947368421052634
3444,like,britain,1077.764705882353,0.6805263157894736
3445,like,love,677.5806451612904,0.6805263157894736
3446,lime,lemon,626.8709677419355,0.43842105263157893
3447,lime,tongue,668.8666666666667,0.43842105263157893
3448,limousine,full,675.09375,0.4273684210526316
3449,limousine,prom,775.6206896551724,0.4273684210526316
3450,line,peach,618.8333333333334,0.40210526315789474
3451,line,wait,619.0909090909091,0.40210526315789474
3452,linen,shark,629.3125,0.44842105263157894
3453,linen,sheets,642.71875,0.44842105263157894
3454,lingerie,attic,746.9333333333333,0.48947368421052634
3455,lingerie,sexy,629.5483870967741,0.48947368421052634
3456,link,attack,648.2333333333333,0.35789473684210527
3457,link,chain,637.1875,0.35789473684210527
3458,lint,chest,588.8387096774194,0.32894736842105265
3459,lint,dust,628.0,0.32894736842105265
3460,lion,religion,730.1333333333333,0.47421052631578947
3461,lion,tiger,577.4666666666667,0.47421052631578947
3462,lip,tongue,690.3,0.41578947368421054
3463,lip,worst,687.3333333333334,0.41578947368421054
3466,liquid,right,634.2903225806451,0.4868421052631579
3467,liquid,wet,557.5806451612904,0.4868421052631579
3468,list,groceries,706.8484848484849,0.3584210526315789
3469,list,hit,586.28125,0.3584210526315789
3470,listen,air,629.1379310344828,0.6642105263157895
3471,listen,hear,535.1612903225806,0.6642105263157895
3472,lit,object,717.483870967742,0.46
3473,lit,on,680.5862068965517,0.46
3474,literature,poetry,627.5625,0.4278947368421053
3475,literature,ruler,611.2413793103449,0.4278947368421053
3476,litter,cats,592.21875,0.4073684210526316
3477,litter,fall,605.3548387096774,0.4073684210526316
3478,live,happy,610.0322580645161,0.5357894736842105
3479,live,none,668.6129032258065,0.5357894736842105
3480,liver,forward,645.8387096774194,0.49263157894736836
3481,liver,onion,688.9333333333333,0.49263157894736836
3482,lizard,perfume,676.0333333333333,0.44578947368421057
3483,lizard,reptile,701.1379310344828,0.44578947368421057
3484,load,heavy,610.741935483871,0.4694736842105263
3485,load,republican,851.28125,0.4694736842105263
3486,loan,shark,686.3870967741935,0.5273684210526316
3487,loan,wimp,881.6428571428571,0.5273684210526316
3488,lobe,ear,681.5806451612904,0.5310526315789473
3489,lobe,style,624.4,0.5310526315789473
3490,lobster,crab,626.0625,0.5210526315789474
3491,lobster,increase,670.5483870967741,0.5210526315789474
3492,local,far,624.9354838709677,0.3494736842105263
3493,local,mother,619.34375,0.3494736842105263
3494,location,home,744.1379310344828,0.3952631578947368
3495,location,wound,637.9,0.3952631578947368
3496,lodge,cabin,580.375,0.36105263157894735
3497,lodge,vine,691.695652173913,0.36105263157894735
3498,loft,bed,644.7096774193549,0.41578947368421054
3499,loft,sample,657.9032258064516,0.41578947368421054
3500,log,attack,773.4666666666667,0.3684210526315789
3501,log,cabin,654.7096774193549,0.3684210526315789
3504,lonely,alone,635.0666666666667,0.5152631578947369
3505,lonely,kiss,608.59375,0.5152631578947369
3506,look,eye,654.5625,0.6668421052631579
3507,look,spider,760.9655172413793,0.6668421052631579
3508,looks,apology,644.1612903225806,0.5842105263157895
3509,looks,pretty,605.21875,0.5842105263157895
3510,loose,shine,744.9655172413793,0.43
3511,loose,tight,589.78125,0.43
3512,loosen,rent,597.0333333333333,0.4526315789473684
3513,loosen,tighten,665.3225806451613,0.4526315789473684
3514,lord,christ,659.2333333333333,0.49263157894736836
3515,lord,seatbelt,752.5555555555555,0.49263157894736836
3516,lose,defeat,780.3870967741935,0.5457894736842106
3517,lose,style,609.741935483871,0.5457894736842106
3518,loser,geek,825.7741935483871,0.498421052631579
3519,loser,up,683.15625,0.498421052631579
3520,loss,boots,683.5333333333333,0.4205263157894737
3521,loss,gain,582.7741935483871,0.4205263157894737
3522,lost,alligator,743.9666666666667,0.51
3523,lost,found,597.6896551724138,0.51
3524,lots,drug,622.6785714285714,0.5063157894736842
3525,lots,joke,583.8709677419355,0.5063157894736842
3526,lots,little,665.59375,0.5063157894736842
3527,loud,jump,655.8064516129032,0.5336842105263159
3528,loud,pain,623.21875,0.5336842105263159
3529,lounge,help,664.3793103448276,0.45631578947368423
3530,lounge,hotel,690.25,0.45631578947368423
3531,lover,fighter,674.060606060606,0.558421052631579
3532,lover,inhale,752.1153846153846,0.558421052631579
3533,loving,caring,631.25,0.5010526315789473
3534,loving,sign,626.34375,0.5010526315789473
3535,low,breathe,657.9354838709677,0.4105263157894737
3536,low,high,640.3939393939394,0.4105263157894737
3537,lower,chew,613.6333333333333,0.4368421052631579
3538,lower,higher,661.6451612903226,0.4368421052631579
3539,loyal,true,623.53125,0.44421052631578944
3540,loyal,thing,618.34375,0.44421052631578944
3541,loyalty,carry,636.5625,0.458421052631579
3542,loyalty,husband,785.96875,0.458421052631579
3543,lubricate,condom,698.3928571428571,0.4868421052631579
3544,lubricate,eyes,648.1212121212121,0.4868421052631579
3545,luck,fortune,664.6666666666666,0.5226315789473684
3546,luck,maze,738.5185185185185,0.5226315789473684
3547,luggage,explode,703.6451612903226,0.4747368421052631
3548,luggage,plane,562.0,0.4747368421052631
3549,lumber,build,597.7,0.4189473684210527
3550,lumber,tornado,741.4333333333333,0.4189473684210527
3551,lump,bump,767.1666666666666,0.3442105263157894
3552,lump,purse,628.4074074074074,0.3442105263157894
3553,lunch,dinner,633.8125,0.5621052631578948
3554,lunch,gas,690.9354838709677,0.5621052631578948
3555,lung,cancer,644.6363636363636,0.4584210526315789
3556,lung,relationshi,648.9375,0.4584210526315789
3557,lust,not,664.6,0.5221052631578947
3558,lust,obsession,861.258064516129,0.5221052631578947
3559,macaroni,noodles,617.9032258064516,0.5468421052631579
3560,macaroni,shave,638.6129032258065,0.5468421052631579
3561,machine,priest,646.2413793103449,0.4052631578947368
3562,machine,washer,683.0645161290323,0.4052631578947368
